Date,AAPL,GS,JNJ,JPM,KO,MSFT,NVDA,TSLA,WMT,XOM
2022-11-02,142.3734130859375,319.1974792480469,152.8780517578125,116.7956771850586,52.653564453125,213.4060821533203,13.186318397521973,214.97999572753906,44.88369369506836,96.77069854736328
2022-11-03,136.3360595703125,318.3580017089844,153.13819885253906,117.00724029541016,52.626708984375,207.73397827148438,13.387821197509766,215.30999755859375,44.874122619628906,98.08616638183594
2022-11-04,136.07058715820312,326.6073303222656,153.81991577148438,120.2083969116211,53.05645751953125,214.65682983398438,14.121003150939941,207.47000122070312,44.9538459777832,99.15442657470703
2022-11-07,136.60159301757812,330.85064697265625,155.16543579101562,120.84307861328125,53.26239013671875,220.93975830078125,14.265644073486328,197.0800018310547,45.42580032348633,100.32865142822266
2022-11-08,137.17190551757812,332.18292236328125,155.9368896484375,120.91670227050781,53.360862731933594,221.90931701660156,14.565900802612305,191.3000030517578,45.53422927856445,100.64647674560547
2022-11-09,132.619140625,330.3396301269531,154.69003295898438,119.34370422363281,52.61775588989258,217.68194580078125,13.741941452026367,177.58999633789062,44.47551345825195,96.14387512207031
2022-11-10,144.4188995361328,345.22314453125,156.5019989013672,124.25578308105469,54.506866455078125,235.5902099609375,15.71106243133545,190.72000122070312,45.3971061706543,97.55642700195312
2022-11-11,147.20167541503906,351.4830627441406,151.81959533691406,124.45818328857422,54.900814056396484,239.59461975097656,16.286636352539062,195.97000122070312,45.467254638671875,100.60232543945312
2022-11-14,145.8053436279297,348.9189147949219,154.20565795898438,123.17955780029297,54.37257385253906,234.2037353515625,16.254714965820312,190.9499969482422,44.13111114501953,100.8960189819336
2022-11-15,147.5359649658203,349.3934326171875,154.63623046875,122.28730010986328,54.283042907714844,234.61090087890625,16.624797821044922,194.4199981689453,47.017059326171875,101.57239532470703
2022-11-16,146.30685424804688,348.8915100097656,155.59603881835938,122.45287322998047,54.18455123901367,235.0387420654297,15.87066650390625,186.9199981689453,47.35508346557617,100.48663330078125
2022-11-17,148.2046661376953,346.56451416015625,156.85183715820312,121.91934967041016,54.35466766357422,234.99012756347656,15.638242721557617,183.1699981689453,47.19563674926758,100.62012481689453
2022-11-18,148.76513671875,346.0352478027344,158.0538330078125,123.11517333984375,54.73965835571289,234.54287719726562,15.370905876159668,180.19000244140625,47.90675735473633,99.74795532226562
2022-11-21,145.5398712158203,346.9569396972656,158.86634826660156,122.38847351074219,55.58124923706055,235.34988403320312,15.279134750366211,167.8699951171875,48.20014190673828,98.76010131835938
2022-11-22,147.6736297607422,350.296875,159.63375854492188,124.218994140625,55.8229866027832,238.2473907470703,15.998350143432617,169.91000366210938,48.372337341308594,101.61688995361328
2022-11-23,148.54881286621094,352.46875,159.80528259277344,125.54364776611328,56.07367706298828,240.72682189941406,16.47816276550293,183.1999969482422,48.605133056640625,101.1095962524414
2022-11-25,145.63819885253906,354.8504333496094,160.01290893554688,125.78279876708984,56.12739181518555,240.63931274414062,16.22977638244629,182.86000061035156,48.81241226196289,100.75361633300781
2022-11-28,141.81314086914062,348.9189147949219,160.0941925048828,123.58432006835938,56.1363525390625,235.06790161132812,15.787871360778809,182.9199981689453,48.952720642089844,97.72771453857422
2022-11-29,138.8140411376953,350.1508483886719,158.9746856689453,125.61719512939453,55.93938064575195,233.67750549316406,15.600337028503418,180.8300018310547,48.780521392822266,98.37739562988281
2022-11-30,145.5595245361328,354.6883239746094,160.6990509033203,127.10739135742188,57.3549919128418,248.07754516601562,16.885480880737305,194.6999969482422,48.605133056640625,99.08937072753906
2022-12-01,145.83486938476562,352.5389709472656,161.36712646484375,125.32289123535156,57.51729965209961,247.63999938964844,17.097009658813477,194.6999969482422,48.90807342529297,98.60880279541016
2022-12-02,145.3431854248047,349.57220458984375,161.49354553222656,124.32942962646484,58.0222282409668,247.9608917236328,16.838584899902344,194.86000061035156,48.86024475097656,97.77220916748047
2022-12-05,144.18289184570312,341.2686767578125,161.40321350097656,120.84307861328125,57.228759765625,243.27427673339844,16.57317352294922,182.4499969482422,48.35958480834961,95.09339141845703
2022-12-06,140.52499389648438,333.3418884277344,158.98373413085938,121.04545593261719,57.201717376708984,238.33489990234375,15.951554298400879,179.82000732421875,47.79833984375,92.45020294189453
2022-12-07,138.58786010742188,330.5954895019531,159.94972229003906,120.96268463134766,57.291873931884766,237.60565185546875,16.084260940551758,174.0399932861328,47.54960250854492,92.24549865722656
2022-12-08,140.2693328857422,328.90533447265625,159.97682189941406,122.23211669921875,57.53532791137695,240.55178833007812,17.130937576293945,173.44000244140625,47.623233795166016,92.93077850341797
2022-12-09,139.7875213623047,329.8790283203125,158.65872192382812,121.5698013305664,56.93121337890625,238.62661743164062,16.963306427001953,179.0500030517578,46.512508392333984,92.1475830078125
2022-12-12,142.07862854003906,333.58984375,160.5546417236328,123.45549774169922,57.679588317871094,245.52035522460938,17.496124267578125,167.82000732421875,47.37995529174805,94.41700744628906
2022-12-13,143.04225158691406,338.6509094238281,161.7914276123047,123.3359603881836,57.6976318359375,249.8082733154297,18.03193473815918,160.9499969482422,47.21031188964844,95.44938659667969
2022-12-14,140.8199920654297,331.0179443359375,162.28797912597656,122.71963500976562,57.6976318359375,250.0999755859375,17.634817123413086,156.8000030517578,46.94782638549805,94.74632263183594
2022-12-15,134.2219696044922,321.3275146484375,160.23861694335938,119.67488098144531,56.90415954589844,242.11721801757812,16.914413452148438,157.6699981689453,46.52851486206055,93.83855438232422
2022-12-16,132.26515197753906,318.1310729980469,158.59548950195312,118.92977142333984,56.579559326171875,237.9167938232422,16.53426170349121,150.22999572753906,45.693077087402344,93.17994689941406
2022-12-19,130.16087341308594,316.5328063964844,158.4239959716797,119.63806915283203,56.660709381103516,233.794189453125,16.21796417236328,149.8699951171875,45.70907211303711,93.59825134277344
2022-12-20,130.09207153320312,316.4226379394531,158.59548950195312,120.21760559082031,56.615623474121094,235.1068115234375,16.049341201782227,137.8000030517578,46.10918426513672,94.95101928710938
2022-12-21,133.18946838378906,321.6306457519531,160.41015625,121.5698013305664,57.52630615234375,237.6640167236328,16.46441078186035,137.57000732421875,46.47089767456055,96.1702651977539
2022-12-22,130.0232391357422,317.4237976074219,159.82333374023438,120.19000244140625,57.11153793334961,231.5967559814453,15.304993629455566,125.3499984741211,45.9267463684082,94.2301254272461
2022-12-23,129.65940856933594,317.35955810546875,160.22959899902344,120.76030731201172,57.544342041015625,232.1217498779297,15.17228889465332,123.1500015258789,46.01956558227539,96.72203826904297
2022-12-27,127.85993194580078,314.1079406738281,160.1844482421875,121.18346405029297,57.895992279052734,230.4008026123047,14.089694023132324,109.0999984741211,46.03236770629883,98.06591796875
2022-12-28,123.9365234375,313.0975341796875,159.4893035888672,121.84577178955078,57.31892776489258,228.03802490234375,14.004881858825684,112.70999908447266,45.22573471069336,96.45506286621094
2022-12-29,127.44694519042969,315.448974609375,160.3018035888672,122.54486846923828,57.661556243896484,234.33868408203125,14.570624351501465,121.81999969482422,45.501014709472656,97.1848373413086
2022-12-30,127.7615966796875,315.4030456542969,159.48023986816406,123.35435485839844,57.3549919128418,233.181640625,14.5816011428833,123.18000030517578,45.38578796386719,98.16380310058594
2023-01-03,122.98271942138672,318.0116882324219,160.87057495117188,124.29261779785156,56.759891510009766,232.94827270507812,14.2832612991333,108.0999984741211,45.96515655517578,94.79080963134766
2023-01-04,124.25117492675781,319.37109375,162.6220245361328,125.45165252685547,56.732845306396484,222.75836181640625,14.716300964355469,113.63999938964844,46.01636505126953,95.06671905517578
2023-01-05,122.93354034423828,315.7520751953125,161.42129516601562,125.42382049560547,56.083641052246094,216.15628051757812,14.233372688293457,110.33999633789062,45.85952377319336,97.19373321533203
2023-01-06,127.45677947998047,319.7200927734375,162.7303466796875,127.82389068603516,57.165645599365234,218.70376586914062,14.826057434082031,113.05999755859375,46.98304748535156,98.36849212646484
2023-01-09,127.97793579101562,324.2392883300781,158.51426696777344,127.29570770263672,56.45332717895508,220.83316040039062,15.593351364135742,119.7699966430664,46.397274017333984,96.53516387939453
2023-01-10,128.5482635498047,328.2440185546875,158.13507080078125,128.4355010986328,56.02052688598633,222.5152587890625,15.87372875213623,118.8499984741211,46.36846923828125,97.97689819335938
2023-01-11,131.26223754882812,334.7839660644531,157.88230895996094,129.3899688720703,55.912330627441406,229.24371337890625,15.965523719787598,123.22000122070312,46.77498245239258,99.11608123779297
2023-01-12,131.18350219726562,339.799072265625,157.08782958984375,129.26022338867188,55.19099044799805,231.9078826904297,16.474393844604492,123.55999755859375,46.35246276855469,100.76251220703125
2023-01-13,132.51101684570312,343.52825927734375,156.57322692871094,132.5220489501953,55.38936233520508,232.6079559326172,16.86153793334961,122.4000015258789,46.50611114501953,100.70023345947266
2023-01-17,133.67132568359375,321.4102478027344,155.60723876953125,130.47415161132812,55.614776611328125,233.69696044921875,17.66275405883789,131.49000549316406,46.224430084228516,100.50443267822266
2023-01-18,132.95347595214844,320.6477966308594,153.25994873046875,126.55435943603516,53.92866134643555,229.28262329101562,17.338476181030273,128.77999877929688,45.08169937133789,98.43970489501953
2023-01-19,133.0124969482422,322.172607421875,153.05230712890625,124.86783599853516,53.84750747680664,225.50999450683594,16.727828979492188,127.16999816894531,44.438316345214844,99.07157135009766
2023-01-20,135.569091796875,313.98846435546875,152.3390655517578,125.17362976074219,54.172115325927734,233.570556640625,17.79945182800293,133.4199981689453,44.98567199707031,100.87820434570312
2023-01-23,138.75503540039062,320.6937255859375,151.95086669921875,127.20303344726562,54.30736541748047,235.8651885986328,19.15045166015625,143.75,45.65786361694336,100.3531494140625
2023-01-24,140.1512908935547,319.94970703125,151.95086669921875,128.29649353027344,54.595890045166016,235.3401641845703,19.2222900390625,143.88999938964844,45.77949523925781,101.28759765625
2023-01-25,139.49249267578125,321.1438293457031,153.0342254638672,128.9173583984375,54.93852233886719,233.94972229003906,19.2801570892334,144.42999267578125,45.56183624267578,100.75361633300781
2023-01-26,141.55746459960938,326.0487365722656,152.47451782226562,129.71426391601562,54.830326080322266,241.13519287109375,19.758094787597656,160.27000427246094,45.52022171020508,104.80298614501953
2023-01-27,143.49456787109375,324.88226318359375,151.87864685058594,130.0293731689453,54.541805267333984,241.29075622558594,20.319849014282227,177.89999389648438,45.86912536621094,102.88954162597656
2023-01-30,140.61351013183594,328.3359375,146.25421142578125,128.9266357421875,54.677040100097656,235.99163818359375,19.11952018737793,166.66000366210938,45.501014709472656,101.06511688232422
2023-01-31,141.88197326660156,336.0055847167969,147.53616333007812,129.69577026367188,55.2901725769043,240.95042419433594,19.493690490722656,173.22000122070312,46.05158615112305,103.24555206298828
2023-02-01,143.0029296875,335.9136962890625,148.89039611816406,129.35287475585938,55.299198150634766,245.7537078857422,20.896568298339844,181.41000366210938,46.307647705078125,102.11527252197266
2023-02-02,148.30296325683594,339.3674011230469,149.4501190185547,128.75057983398438,54.352439880371094,257.2757568359375,21.660865783691406,188.27000427246094,45.971553802490234,98.92028045654297
2023-02-03,151.9215545654297,339.8081970214844,148.6105194091797,130.74290466308594,53.94670104980469,251.19871520996094,21.053218841552734,189.97999572753906,45.36017990112305,99.60555267333984
2023-02-06,149.19776916503906,340.5889892578125,147.4820098876953,131.51197814941406,54.25326156616211,249.6624298095703,21.04224967956543,194.75999450683594,45.03048324584961,99.43646240234375
2023-02-07,152.06906127929688,343.8956298828125,147.51812744140625,133.11512756347656,54.1630973815918,260.1536560058594,22.123842239379883,196.80999755859375,45.12651443481445,102.27546691894531
2023-02-08,149.38458251953125,344.5386657714844,147.7077178955078,132.17922973632812,53.84750747680664,259.34674072265625,22.155771255493164,201.2899932861328,44.88324737548828,101.38550567626953
2023-02-09,148.3521270751953,338.0079345703125,145.71250915527344,130.1219940185547,53.757347106933594,256.3228454589844,22.2874755859375,207.32000732421875,45.29935836791992,101.76818084716797
2023-02-10,148.71652221679688,341.0298767089844,146.3896026611328,130.69656372070312,53.757347106933594,255.81719970703125,21.217849731445312,196.88999938964844,46.00355529785156,106.05783081054688
2023-02-13,151.51339721679688,343.54669189453125,146.9312744140625,132.1143341064453,54.6409797668457,263.8097229003906,21.739694595336914,194.63999938964844,46.70456314086914,105.64529418945312
2023-02-14,150.87326049804688,341.4891357421875,146.29029846191406,132.6981658935547,53.73030090332031,264.6361389160156,22.92007064819336,209.25,46.570125579833984,104.40770721435547
2023-02-15,152.9709014892578,343.8406066894531,143.8797607421875,133.25411987304688,53.73030090332031,262.5209655761719,22.713531494140625,214.24000549316406,46.91582107543945,104.09381103515625
2023-02-16,151.37551879882812,340.037841796875,142.85963439941406,131.4193572998047,53.39668273925781,255.5319366455078,21.95322608947754,202.0399932861328,46.17961120605469,103.78889465332031
2023-02-17,150.23313903808594,338.4763488769531,145.84213256835938,131.8085479736328,54.20818328857422,251.54518127441406,21.340578079223633,208.30999755859375,46.874210357666016,99.79804992675781
2023-02-21,146.2249755859375,331.6976623535156,143.66891479492188,129.3899688720703,53.91964340209961,246.29127502441406,20.609207153320312,197.3699951171875,47.159095764160156,99.69940185546875
2023-02-22,146.64842224121094,331.4864501953125,143.46890258789062,128.3984375,54.08193588256836,245.16055297851562,20.70798683166504,200.86000061035156,46.17000961303711,98.40797424316406
